state;value
30786340388995 35219017155332 ;1.3120000000000003
30786877259907 35219017156356 ;1.2000000000000002
30786877261955 35219017156356 ;1.0
30786877259907 35219017155332 ;1.2800000000000002
30786340390019 35219017157380 ;1.3120000000000003
30855059866755 35219017161476 ;1.2000000000000002
30855596737667 35219017161476 ;1.0
30855059866755 35219017157380 ;1.2800000000000002
30786877260931 35287736634116 ;1.3120000000000003
30924316214403 105656480811780 ;1.2000000000000002
30925389956227 105656480811780 ;1.0
30924316214403 35287736634116 ;1.2800000000000002
30787951002755 35425175587588 ;-1.2800000000000002
30790098486403 35425175587588 ;-1.2000000000000002
30790098486403 35429470554884 ;-1.0
896 7 ;1.2000000000000002
1920 7 ;1.0
896 3 ;1.2800000000000002
896 17409 ;1.0860544
34359774080 17415 ;-1.2000000000000002
34359774080 17423 ;-1.0
34359772032 17415 ;-1.2800000000000002
34359772032 17411 ;-1.3120000000000003
34359739264 17411 ;-1.3248000000000002
34359739264 17409 ;-1.3299200000000002
898 50177 ;1.5987712000000003
910 34359790593 ;1.2000000000000002
926 34359790593 ;1.0
910 34359788545 ;1.2800000000000002
902 34359788545 ;1.3120000000000003
902 50177 ;1.3248000000000002
902 115713 ;-1.536
910 115713 ;-1.2000000000000002
910 246785 ;-1.0
131974 115721 ;1.76541696
14812038 34360640521 ;1.2000000000000002
31589254 34360640521 ;1.0
14812038 34360116233 ;1.2800000000000002
6423430 34360116233 ;1.3120000000000003
6423430 34359854089 ;1.58976
2229126 34359854089 ;1.701888
2229126 115721 ;1.7471488000000002
2229126 4310025 ;-1.2800000000000002
10617734 4310025 ;-1.2000000000000002
10617734 4310041 ;-1.0
6291457 4398314946560 ;-1.2000000000000002
6291457 4398314946562 ;-1.0
2097159 4398314963072 ;1.2000000000000002
2097167 4398314963072 ;1.0
2097159 4398314962944 ;1.536
2097155 4398314962944 ;1.6768
2097159 34359853056 ;1.2000000000000002
2097167 34359853056 ;1.0
2097155 34359754752 ;1.6189440000000002
6291719 4432406266008 ;1.2000000000000002
6324487 4432406266008 ;1.0
6291719 4432406265992 ;1.2800000000000002
2097415 4432406265992 ;1.3120000000000003
98311 34361851912 ;-1.2000000000000002
98311 34630287368 ;-1.0
268468231 34366046216 ;1.3327872000000003
276922631 34366046392 ;1.2000000000000002
276923143 34366046392 ;1.0
276922631 34366046360 ;1.2800000000000002
276922375 34366046360 ;1.3120000000000003
276922375 34366046232 ;1.3248000000000002
276856839 34366046232 ;1.3299200000000002
276856839 34366046216 ;1.3319680000000003
268468359 34374434824 ;-1.2800000000000002
68987945095 34374434824 ;-1.2000000000000002
68987945095 34391212040 ;-1.0
285245575 34911305736 ;1.3120000000000003
285245831 34911305752 ;1.2000000000000002
285311367 34911305752 ;1.0
285245831 34911305736 ;1.2800000000000002
4398046625921 34630270990 ;1.2000000000000002
4398046756993 34630270990 ;1.0
4398046625921 103349747970 ;1.2000000000000002
4398046756993 103349747970 ;1.0
4467302973569 35704406274 ;1.2000000000000002
4467307167873 35704406274 ;1.0
4398050820225 35167273218 ;-1.2800000000000002
4399124562049 35167273218 ;-1.2000000000000002
4399124562049 35175661826 ;-1.0
4398059208833 35184050434 ;1.3120000000000003
4398059209345 35184312578 ;1.2000000000000002
4398059209349 35184312578 ;1.0
4398059209345 35184050434 ;1.2800000000000002
4398059208837 35184050946 ;-1.2800000000000002
4399132950661 35184050946 ;-1.2000000000000002
4399132950661 35217605378 ;-1.0
4398092763269 36257792770 ;1.2000000000000002
4400240246917 36257792770 ;1.0
34628190209 4466765987970 ;1.2000000000000002
34359754753 130 ;1.47072
2146817 65926 ;1.2000000000000002
2146825 65926 ;1.0
2146817 65922 ;1.2800000000000002
2146305 65922 ;1.3120000000000003
2146305 386 ;1.3248000000000002
2113541 4194690 ;-1.2800000000000002
4398048624645 4194690 ;-1.2000000000000002
4398048624645 4227458 ;-1.0
2146309 4195202 ;-1.2800000000000002
2211845 4195202 ;-1.2000000000000002
2211845 4196226 ;-1.0
2147333 272630658 ;1.3120000000000003
2212869 272630666 ;1.2000000000000002
2343941 272630666 ;1.0
2212869 272630658 ;1.2800000000000002
2212869 272761730 ;-1.3331148800000001
1629864965 34640888714 ;-1.2000000000000002
1629864965 34674443146 ;-1.0
1613087749 34640888714 ;-1.2800000000000002
1613087749 34632500106 ;-1.3120000000000003
1612825605 34632500106 ;-1.3248000000000002
1612825605 34632500098 ;-1.3299200000000002
539083781 34632500098 ;-1.3319680000000003
539083781 272761730 ;-1.3327872000000003
10601477 289538946 ;1.3299200000000002
111264773 289545090 ;1.2000000000000002
111526917 289545090 ;1.0
111264773 289540994 ;1.2800000000000002
44155909 289540994 ;1.3120000000000003
44155909 289538946 ;1.3248000000000002
6291457 4398054899840 ;1.0
6324608 13194139550209 ;1.2000000000000002
6324610 13194139550209 ;1.0
6324608 13194139549697 ;1.2800000000000002
6324352 13194139549697 ;1.3120000000000003
6324352 4398046527489 ;1.3248000000000002
2097282 49153 ;1.3497446400000002
274792578 4398046561025 ;1.2000000000000002
274793602 4398046561025 ;1.0
274792578 4398046560513 ;1.2800000000000002
6357122 4398046560513 ;1.3120000000000003
2162818 49409 ;1.435904
2162818 49153 ;1.3743616
2097538 114689 ;-1.2800000000000002
6291842 114689 ;-1.2000000000000002
6291842 245761 ;-1.0
2228610 4308993 ;1.3120000000000003
2229122 272744449 ;1.2000000000000002
2230146 272744449 ;1.0
2229122 4308993 ;1.2800000000000002
2229122 4310017 ;-1.2800000000000002
2229126 4310017 ;-1.2000000000000002
2229126 272745473 ;-1.0
270664578 4310021 ;-1.2800000000000002
270664586 4310021 ;-1.2000000000000002
270664586 4310037 ;-1.0
270532736 541065217 ;1.2000000000000002
114816 34361835777 ;1.2000000000000002
245888 34361835777 ;1.0
8504192 7208963 ;1.2000000000000002
8504196 7208963 ;1.0
8504192 7208961 ;1.2800000000000002
8503680 7208961 ;1.3120000000000003
8503680 6684673 ;1.3248000000000002
8503424 6684673 ;1.3299200000000002
268550274 14811137 ;-1.2000000000000002
268550274 31588353 ;-1.0
553763202 3504472065 ;1.2000000000000002
4848730498 3504472065 ;1.0
553763202 1356988417 ;1.2800000000000002
553762946 1356988417 ;1.3120000000000003
553762946 283246593 ;1.3248000000000002
553762946 34642984961 ;-1.2800000000000002
69273239682 34642984961 ;-1.2000000000000002
69273239682 4432689496065 ;-1.0
4398600274050 103362461697 ;1.3327872000000003
4542481678466 379314110469 ;1.2000000000000002
4542481678722 379314110469 ;1.0
4542481678466 379314110465 ;1.2800000000000002
4538186711170 379314110465 ;1.3120000000000003
4538186711170 104436203521 ;1.3248000000000002
4536039227522 104436203521 ;1.3299200000000002
4536039227522 103362461697 ;1.3319680000000003
4398600274306 240801415169 ;-1.2800000000000002
4398600274818 240801415169 ;-1.2000000000000002
4398600274818 515679322113 ;-1.0
4673478181250 240801415681 ;1.3299200000000002
13470644945282 792704713217 ;1.2000000000000002
13474939912578 792704713217 ;1.0
13470644945282 790557229569 ;1.2800000000000002
4674551923074 790557229569 ;1.3120000000000003
4674551923074 240801415681 ;1.3248000000000002
4674551923074 242948899329 ;1.2000000000000002
4678846890370 242948899329 ;1.0
16391 268468608 ;1.2000000000000002
16399 268468608 ;1.0
16391 268468352 ;1.2800000000000002
16387 268468352 ;1.3120000000000003
16387 32896 ;1.3248000000000002
16387 98432 ;1.3299200000000002
147463 4398046609792 ;1.2000000000000002
147471 4398046609792 ;1.0
147463 4398046609536 ;1.2800000000000002
147459 4398046609536 ;1.3120000000000003
147459 98432 ;1.3248000000000002
16391 98440 ;1.3327872000000003
14696455 268533944 ;1.2000000000000002
31473671 268533944 ;1.0
14696455 98488 ;1.2800000000000002
6307847 98488 ;1.3120000000000003
6307847 98456 ;1.3248000000000002
2113543 98456 ;1.3299200000000002
2113543 98440 ;1.3319680000000003
2113543 229512 ;-1.2800000000000002
2113559 229512 ;-1.2000000000000002
2113559 491656 ;-1.0
2375687 229768 ;1.3120000000000003
34362114055 754056 ;1.2000000000000002
34630549511 754056 ;1.0
34362114055 229768 ;1.2800000000000002
270811143 34359968136 ;1.3299200000000002
1881423879 4432407003528 ;1.2000000000000002
4028907527 4432407003528 ;1.0
1881423879 4432406479240 ;1.2800000000000002
807682055 4432406479240 ;1.3120000000000003
807682055 34359968136 ;1.3248000000000002
807682055 34359968648 ;-1.2800000000000002
811876359 34359968648 ;-1.2000000000000002
811876359 34359969672 ;-1.0
807683079 34364162952 ;1.3299200000000002
1889813511 34364169096 ;1.2000000000000002
4037297159 34364169096 ;1.0
1889813511 34364165000 ;1.2800000000000002
816071687 34364165000 ;1.3120000000000003
816071687 34364162952 ;1.3248000000000002
1881424903 36511646600 ;-1.2800000000000002
6176392199 36511646600 ;-1.2000000000000002
6176392199 36520035208 ;-1.0
1889813511 40806613896 ;1.3120000000000003
1906590727 40806615944 ;1.2000000000000002
1906594823 40806615944 ;1.0
1906590727 40806613896 ;1.2800000000000002
4227457 4432408363520 ;1.2000000000000002
4227459 4432408363520 ;1.0
33155 2115076 ;1.2000000000000002
4227459 2115076 ;1.0
4194691 2146820 ;-1.536
4398050705795 2146820 ;-1.2000000000000002
4398050705795 2146828 ;-1.0
4194699 2212356 ;-1.536
4325771 2212356 ;-1.2000000000000002
4325771 10600964 ;-1.0
34389098624 4398048624897 ;-1.2000000000000002
34389098626 4398048624897 ;-1.0
34389098624 4398048624641 ;-1.2800000000000002
34372321408 4398048624641 ;-1.3120000000000003
34372321408 4398048608257 ;-1.3248000000000002
34363932800 4398048608257 ;-1.3299200000000002
135 4398048624896 ;1.2000000000000002
143 4398048624896 ;1.0
135 4398048624640 ;1.2800000000000002
131 4398048624640 ;1.3120000000000003
131 4398048608256 ;1.3248000000000002
131 4432408346624 ;0.277248
268435587 4432408346628 ;1.3882880000000002
272630147 4432945233924 ;1.2000000000000002
272662915 4432945233924 ;1.0
272629891 4432408346628 ;1.47072
268451971 4432408346884 ;1.3299200000000002
1879064707 13297220845828 ;1.2000000000000002
4026548355 13297220845828 ;1.0
1879064707 13228501369092 ;1.2800000000000002
805322883 13228501369092 ;1.3120000000000003
805322883 4432408346884 ;1.3248000000000002
805322883 4501127823620 ;1.3299200000000002
139318018179 13297220845836 ;1.2000000000000002
141465501827 13297220845836 ;1.0
139318018179 13297220845828 ;1.2800000000000002
138244276355 13297220845828 ;1.3120000000000003
138244276355 4501127823620 ;1.3248000000000002
1879064707 4503275307268 ;1.3299200000000002
1879130755 4503279534340 ;1.2000000000000002
1887519363 4503279534340 ;1.0
1879130755 4503275340036 ;1.2800000000000002
1879065219 4503275340036 ;1.3120000000000003
1879065219 4503275307268 ;1.3248000000000002
1883259011 4640714260740 ;1.2000000000000002
276761165955 4640714260740 ;1.0
274726912 4432406249472 ;1.0
4432674684928 8796629909504 ;1.2000000000000002
4432676782080 8796629909504 ;1.0
4432674684928 8796093038592 ;1.2800000000000002
4398317043712 114688 ;1.2000000000000002
4432676782080 114688 ;1.0
34630270976 4398046560256 ;1.3327872000000003
34634531072 4398046560897 ;1.2000000000000002
34634532096 4398046560897 ;1.0
34634531072 4398046560385 ;1.2800000000000002
34634530816 4398046560385 ;1.3120000000000003
34634530816 4398046560384 ;1.58976
34630336512 4398046560384 ;1.701888
34630336512 4398046560256 ;1.3319680000000003
34630271104 4398046625792 ;-1.2800000000000002
34630271105 4398046625792 ;-1.2000000000000002
34630271105 4398046756864 ;-1.0
34630402176 4398050820096 ;1.3120000000000003
35167273088 4466770296832 ;1.2000000000000002
35175661696 4466770296832 ;1.0
35167273088 4398050820096 ;1.2800000000000002
34638790784 4398050820352 ;-1.2800000000000002
34638790785 4398050820352 ;-1.2000000000000002
34638790785 4398050820354 ;-1.0
16391 807403648 ;1.2000000000000002
16399 807403648 ;1.0
16387 270532608 ;1.47072
16391 4398317043840 ;1.2000000000000002
16399 4398317043840 ;1.0
16391 4398317043712 ;1.2800000000000002
16391 4398317043720 ;-1.2800000000000002
16519 4398317043720 ;-1.2000000000000002
16519 4432676782088 ;-1.0
34359754759 4398317043848 ;1.3299200000000002
34363981831 4398317043896 ;1.2000000000000002
34363982087 4398317043896 ;1.0
34363981831 4398317043864 ;1.2800000000000002
34359787527 4398317043864 ;1.3120000000000003
34359787527 4398317043848 ;1.3248000000000002
34359755015 4398317044360 ;-1.2800000000000002
103079231751 4398317044360 ;-1.2000000000000002
103079231751 4398317077128 ;-1.0
34359787783 4398321238664 ;1.3120000000000003
34359853319 4467040715400 ;1.2000000000000002
34359984391 4467040715400 ;1.0
34359853319 4398321238664 ;1.2800000000000002
34359853319 4398321369736 ;1.3120000000000003
34368241927 4398858240648 ;1.2000000000000002
34385019143 4398858240648 ;1.0
34368241927 4398321369736 ;1.2800000000000002
34368241927 4398338146952 ;-1.2800000000000002
34905112839 4398338146952 ;-1.2000000000000002
34905112839 4398338147976 ;-1.0
34368242951 4398875017864 ;1.3120000000000003
34368505095 4398908572296 ;1.2000000000000002
34435613959 4398908572296 ;1.0
34368505095 4398875017864 ;1.2800000000000002
34401797383 4399948759688 ;-1.2800000000000002
34402059527 4399948759688 ;-1.2000000000000002
34402059527 4402096243336 ;-1.0
270549120 34359771392 ;1.0
1879048320 13194141630465 ;1.2000000000000002
4026531968 13194141630465 ;1.0
805306496 6291457 ;1.3120000000000003
1879048320 14680065 ;1.2000000000000002
4026531968 14680065 ;1.0
1879048320 6291457 ;1.2800000000000002
1879048320 2153775105 ;1.3327872000000003
1937768576 40808480771 ;1.2000000000000002
2004877440 40808480771 ;1.0
1937768576 40808480769 ;1.2800000000000002
1904214144 40808480769 ;1.3120000000000003
1904214144 6448742401 ;1.3248000000000002
1887436928 6448742401 ;1.3299200000000002
1887436928 2153775105 ;1.3319680000000003
1887535232 36513530113 ;1.2000000000000002
1887535744 36513530113 ;1.0
1887535232 36513529857 ;1.2800000000000002
1887469696 36513529857 ;1.3120000000000003
1887469696 2153791489 ;1.3248000000000002
1887437184 2153791491 ;1.3120000000000003
1887437696 2153791495 ;1.2000000000000002
1887438720 2153791495 ;1.0
1887437696 2153791491 ;1.2800000000000002
1887437696 2153792515 ;1.3120000000000003
1904214912 2153825283 ;1.2000000000000002
1904280448 2153825283 ;1.0
1904214912 2153792515 ;1.2800000000000002
1887470464 2153858051 ;1.3120000000000003
1887472512 2153862147 ;1.2000000000000002
1887603584 2153862147 ;1.0
1887472512 2153858051 ;1.2800000000000002
1887601536 2153860099 ;1.2000000000000002
36247339904 2153860099 ;1.0
4432420995072 268484739 ;1.2000000000000002
4432437772288 268484739 ;1.0
4432420995072 268484737 ;1.2800000000000002
4432412606464 268484737 ;1.3120000000000003
4432412606464 268484736 ;1.3248000000000002
4432408412160 268484736 ;1.3299200000000002
4432412540928 268550144 ;-1.2800000000000002
4432420929536 268550144 ;-1.2000000000000002
4432420929536 268681216 ;-1.0
4432412672000 805421056 ;1.3120000000000003
4432421060608 805421184 ;1.2000000000000002
4432437837824 805421184 ;1.0
4432421060608 805421056 ;1.2800000000000002
4432421060608 822198272 ;1.3327872000000003
4570933756160 8865634697344 ;1.2000000000000002
22163119800576 8865634697344 ;1.0
4570933756160 69541675136 ;1.2800000000000002
4433494802688 69541675136 ;1.3120000000000003
4433494802688 822198400 ;1.3248000000000002
4433494802432 822198400 ;1.3299200000000002
4433494802432 822198272 ;1.3319680000000003
13228514082816 1895940096 ;-1.2800000000000002
30820700127232 1895940096 ;-1.2000000000000002
30820700127232 4043423744 ;-1.0
13230661566464 1895940224 ;1.3299200000000002
13230695383040 70615941248 ;1.2000000000000002
13368134336512 70615941248 ;1.0
13230695383040 1896464512 ;1.2800000000000002
13230661828608 1896464512 ;1.3120000000000003
13230661828608 1895940224 ;1.3248000000000002
13299381043200 1895940225 ;-1.2800000000000002
13299381043202 1895940225 ;-1.2000000000000002
13299381043202 1895940481 ;-1.0
13299381043456 139334893697 ;1.3120000000000003
30891567087872 139368448129 ;1.2000000000000002
66075939176704 139368448129 ;1.0
30891567087872 139334893697 ;1.2800000000000002
30891567087872 35323706982529 ;1.5964774400000001
171633350672640 105967329591425 ;1.2000000000000002
172183106486528 105967329591425 ;1.0
171633350672640 105692451684481 ;1.2800000000000002
30895862317312 105692451684481 ;1.3120000000000003
30895862317312 105692451160193 ;1.3248000000000002
30891567350016 105692451160193 ;1.3299200000000002
30891567350016 35323706982529 ;1.3319680000000003
31166444994816 35873462796417 ;1.743872
31179329896704 36973007978625 ;1.2000000000000002
31179397005568 36973007978625 ;1.0
31179329896704 36972974424193 ;1.2800000000000002
31170739962112 36972974424193 ;1.5744000000000002
31170739962112 35873462796417 ;1.6947200000000002
31166478549248 35877757763713 ;-1.536
31175068483840 35877757763713 ;-1.2000000000000002
31175068483840 36977269391489 ;-1.0
32265990177024 35877757764225 ;1.7602560000000003
32274647220480 106246501941891 ;1.2000000000000002
173012135575808 106246501941891 ;1.0
32274647220480 106246501941889 ;1.536
32274580111616 106246501941889 ;1.6768
32274580111616 35877757764225 ;1.7356800000000001
102634734354688 35877757765249 ;1.3333193523200002
102643325077764 176615313233547 ;1.2000000000000002
102643325077780 176615313233547 ;1.0
102643325077764 176615313233539 ;1.2800000000000002
102643325077760 176615313233539 ;1.3120000000000003
